time,answer,money,get_money,watch,views,gender,lable,url,content,,,,,,,,,,,,,,,,
2018/7/3 9:52,3,0,0,0,78,男,\,https://sns.guahao.com/question/KWjXH8988945683611649,男，54岁，去年十一月出的车祸，车祸以后双眼侧盲，看正前方视力正常，侧面看不见,,,,,,,,,,,,,,,,
2018/7/3 9:50,1,0,0,0,44,\,\,https://sns.guahao.com/question/MzzhT8988692880359425,我爸爸今年58岁，6月11日做的耳朵手术，骨膜修复和耳骨修复，现在术后一个多月，耳朵还是流血，请问是怎么回事,,,,,,,,,,,,,,,,
2018/7/3 9:47,5,0,0,0,125,\,\,https://sns.guahao.com/question/WbTjC8988335896821761,尿液带血是怎么回事？,,,,,,,,,,,,,,,,
2018/7/3 9:46,6,0,0,0,290,\,\,https://sns.guahao.com/question/bEsZt8988212596867074,医生好，发现阴茎皮上起了好多小疙瘩，想问问是怎么回事,,,,,,,,,,,,,,,,
2018/7/3 9:46,4,0,0,0,143,\,\,https://sns.guahao.com/question/ppEfI8988171211702274,医生帮我看看 6个月宝宝,,,,,,,,,,,,,,,,
2018/7/3 9:45,3,0,0,0,105,\,\,https://sns.guahao.com/question/cOLHM8988080593731585,吃完饭肚子就疼,,,,,,,,,,,,,,,,
2018/7/3 9:42,2,0,0,0,65,女,\,https://sns.guahao.com/question/fxXqW8987757087096833,女，5岁，医生您好,我想咨询我们的手术时间能定了吗？现在还没接到电话,,,,,,,,,,,,,,,
2018/7/3 9:37,2,0,0,0,111,\,\,https://sns.guahao.com/question/mTnkj8987146195075073,胸部自己发黑，有时还会痒！这是怎么回事？,,,,,,,,,,,,,,,,
2018/7/3 9:37,9,6,0,0,325,男,\,https://sns.guahao.com/question/oWnMB8987136822935552,男，68岁，求问像这个情况去上海哪家医院看哪个医生比较好,,,,,,,,,,,,,,,,
2018/7/3 9:37,4,0,0,0,123,\,\,https://sns.guahao.com/question/LWjgq8987126188244994,早上不吃饭有没有害处,,,,,,,,,,,,,,,,
2018/7/3 9:36,1,0,0,0,53,\,\,https://sns.guahao.com/question/NzrJN8986944780435456,做了取卵手术以后两次都是半个月来月经这个正常吗？大姨妈来过以后可以移植吗？,,,,,,,,,,,,,,,,
2018/7/3 9:24,3,0,0,0,111,女,\,https://sns.guahao.com/question/ZZcRN8985508166303746,女，22岁，医生您好，最近半个月每天晚上3，4点都会起来尿尿，我这几天注意了一下，6点之后就没有喝水了，还是一样的，而且半夜上厕所尿也挺多的，我一般是12点半左右睡觉，最近吃辣咸的东西比较多，想问下这个该怎么治疗，谢谢。图是我半夜尿液的图。,,,,,,,,,,,,,,,,
2018/7/3 9:23,4,6,6,0,172,\,\,https://sns.guahao.com/question/jzFXm8985285895421953,做过取卵手术以后两次都是半个月来月经这个正常吗？,,,,,,,,,,,,,,,,
2018/7/3 9:22,4,6,6,0,114,女,\,https://sns.guahao.com/question/GUGNs8985230811627523,女42岁，尾底骨最下面的肉痛是怎么回事，拍了CT说没事，己经有二三年了，站着跟运动都没事，只有坐下起来的时候痛,,,,,,,,,,,,,,,,
2018/7/3 9:20,11,0,0,0,718,\,\,https://sns.guahao.com/question/Jllkm8984952628609025,撸管对身体有没有害？,,,,,,,,,,,,,,,,
2018/7/3 9:17,1,30,30,0,341,\,\,https://sns.guahao.com/question/tgTvV8984522599202817,您好 请问输卵管问题大吗,,,,,,,,,,,,,,,,
2018/7/3 9:14,4,0,0,0,175,\,\,https://sns.guahao.com/question/gqdjj8984224908476419,我怎么才能变大,,,,,,,,,,,,,,,,
2018/7/3 9:14,6,0,0,0,178,\,\,https://sns.guahao.com/question/uPLuC8984183949066240,吃什么东西，能够长高,,,,,,,,,,,,,,,,
2018/7/3 9:12,3,0,0,0,90,女,\,https://sns.guahao.com/question/mjSev8983932584394752,女，31岁，孩子14岁，感觉嘴周围，脖子一周皮肤有点发黑，是什么原因啊？,,,,,,,,,,,,,,,,
2018/7/3 9:11,1,0,0,0,89,\,\,https://sns.guahao.com/question/PXtce8983756473925634,口腔长泡怎么办,,,,,,,,,,,,,,,,
2018/7/3 9:00,1,30,30,0,161,女,\,https://sns.guahao.com/question/cuHQN8982424664965120,       我女儿四个月28天，大概一个月左右发现宝宝头上有红色印记，当时在表层里面没有厚度，到现在是长大了一点，但是变厚颜色变深，另外又长了两个小疙瘩也在慢慢变大。,,,,,,,,,,,,,,,,
2018/7/3 8:53,6,0,0,0,138,男,\,https://sns.guahao.com/question/uAglD8981564912369665,男，1岁，医生您好,我想咨询关于宝宝皮肤问题，大腿根部两侧都是红点破皮帮我看下是咋么回事,,,,,,,,,,,,,,,
2018/7/3 8:43,3,0,0,0,113,女,\,https://sns.guahao.com/question/Czdie8980267075174402,女，50岁，我牙根发炎医生配了甲硝唑片和盐酸克林霉素棕榈酸酯分散片，我吃了6天，甲硝唑片吃了18粒，另一个吃了24片，夲来牙肉上鼓了个包，现在没有，但牙根反而更疼了，～谁能帮帮我，谢谢,,,,,,,,,,,,,,,,
2018/7/3 8:39,2,0,0,0,62,男,\,https://sns.guahao.com/question/uHTmq8979849140011010,男，30岁，今年上半年开始我的左手食指的指甲为什么会剪剪坏死，开裂，以前没有出现过，别的指甲都是好的,,,,,,,,,,,,,,,,
2018/7/3 8:27,12,6,6,0,331,女,\,https://sns.guahao.com/question/wqwgA8969441561919489,女，29岁，请问为什么有便意前会一直肚子（肠胃）疼，会疼到毛孔都竖起来，起鸡皮疙瘩，但是大号后就瞬间好了，是什么问题？,,,,,,,,,,,,,,,,
2018/7/3 8:15,22,6,6,0,488,女,\,https://sns.guahao.com/question/Byojm8976771680632833,我13岁女，平时吃的挺多，但就是大便不出来,,,,,,,,,,,,,,,,
2018/7/3 8:01,6,6,6,0,219,\,\,https://sns.guahao.com/question/fgmqf8974998423240706,ki 67（中层细胞+） p16+ 请问这分别代表什么 ？ ,,,,,,,,,,,,,,,,
2018/7/3 7:16,16,6,6,0,296,女,\,https://sns.guahao.com/question/TdsnK8969365758214145,你好，女，42岁，最近个把月左右发现左脚大指甲呈瘀青色，不知道是什么原因,,,,,,,,,,,,,,,,
2018/7/3 7:08,5,0,0,0,153,女,\,https://sns.guahao.com/question/AuKeB8968384832143361,女，33岁，为什么有时候会突然坐立不安……为什么有时候会突然坐立不安……为什么有时候会突然坐立不安……为什么有时候会突然坐立不安……为什么有时候会突然坐立不安……为什么有时候会突然坐立不安……,,,,,,,,,,,,,,,,
2018/7/3 6:23,8,0,0,0,311,女,\,https://sns.guahao.com/question/PcWCZ8962675717505025,女，3岁，小孩大便中化验说有带血医生开头饱吃了五天，过了20多天拉大便比较硬出来有血怎么办？,,,,,,,,,,,,,,,,
2018/7/3 5:19,15,6,6,0,609,女,\,https://sns.guahao.com/question/QHNHM8954580861779971,12岁女孩两小腿有粗细，应该去哪家医院看什么科?谢谢！,,,,,,,,,,,,,,,,
2018/7/3 3:56,2,0,0,0,107,男,\,https://sns.guahao.com/question/dZTvm8944210138955779,男，16岁，想测骨龄，身高长不高，2002年的，这一年都没有长高我现在大概170左右,,,,,,,,,,,,,,,,
2018/7/3 2:42,15,12,12,0,430,女,\,https://sns.guahao.com/question/psadO8934817380990977,我是女生,19岁了，扁桃体从12岁就开始肿了，期间用过很多次消炎药，输过液，但还没变小，现在变得较硬，不疼，呼吸也正常，但是很影响外观，需要手术吗？,,,,,,,,,,,,,,,
2018/7/3 1:08,1,12,12,0,66,\,\,https://sns.guahao.com/question/WKntM8923073610842115,我把检查的单子都发给您  您帮忙给个确定的预产期，谢谢医生了。我只要个确定的预产期，很期待孩子是属猪的宝贝,,,,,,,,,,,,,,,,
2018/7/3 0:31,9,0,0,0,214,男,\,https://sns.guahao.com/question/VGPoR8918400833224706,男，53岁，左肾盂及左侧输尿管(中上段以上)扩张积水，需要怎么治疗？,,,,,,,,,,,,,,,,
2018/7/3 0:26,8,0,0,0,199,男,\,https://sns.guahao.com/question/wXzfx8917746681184256,男，23岁，前几天外去晚上回家路上开车滑了一下问下大概什么时候恢复好,,,,,,,,,,,,,,,,
2018/7/3 0:20,4,0,0,0,159,女,\,https://sns.guahao.com/question/JhZhh8916970470703106,女，18岁，没做过检查，大腿内侧近期出现了一点点红色的，不痛不痒。但是消不了，不知道为什么。求解答。,,,,,,,,,,,,,,,,
2018/7/3 0:03,1,30,30,0,366,女,\,https://sns.guahao.com/question/ubaKT8914899109478401,女 27岁 腋下暗沉黑，大腿根部也是如此。小时候并不是这样，长大了就变成这样了。并且用磨砂膏美白产品似乎作用不大。似乎是遗传，母亲说年轻也这样，现在已经消退。亲生姐姐暗沉程度比我严重得多。可否通过手术治疗。如果可以是何种手术呢？麻烦医生了,,,,,,,,,,,,,,,,
2018/7/2 22:49,1,30,30,0,1198,男,\,https://sns.guahao.com/question/QLpiJ8905545752805377,本人男，三十岁，已婚，有一女儿两岁了，准备要二胎。最近感觉身体状况大不如以前了，同房时带套没有插入就软了，或者插入后没射精就中途疲软，不带套的话抽插几下不到一分钟就缴械投降了，龟头太敏感，控制不住射精时间，射精后满身都是汗,,,,,,,,,,,,,,,,
2018/7/2 22:42,1,1,1,0,62,\,\,https://sns.guahao.com/question/RaBwi8904661987819521,我做心电图的之前大概有一个月只睡4-5小时！6月到6月底！！这段时间,,,,,,,,,,,,,,,,
2018/7/2 22:16,15,6,6,0,350,女,\,https://sns.guahao.com/question/Dhpdt8901388151095296,4岁半女孩 所有g和k发音都不对 比如外公会说成外东 小鸽子会说成小得子 看电视会说成探电视 小狗狗会说成小斗斗 过来会说成剁来 请问应该去哪个科室就诊,,,,,,,,,,,,,,,,
2018/7/2 21:47,1,12,12,0,90,\,\,https://sns.guahao.com/question/KqvLo8897689701875712,你好主任 帮我看下 是不是还要做LgG抗体检查，家养3年宠物狗过，下边这个结果严重吗，准备做试管，谢谢,,,,,,,,,,,,,,,,
2018/7/2 21:26,19,6,6,0,513,\,\,https://sns.guahao.com/question/nBEiE8895076799381504,TORCH筛查抽血空腹要月经期2-5天吗,,,,,,,,,,,,,,,,
2018/7/2 21:09,1,12,12,0,107,\,\,https://sns.guahao.com/question/iJZbz8893000765702146,您说的基本上都检查过，都没有什么问题，不知骨代谢那几个指标高是什么原因？,,,,,,,,,,,,,,,,
2018/7/2 21:04,1,12,12,0,101,\,\,https://sns.guahao.com/question/COwgF8892287450906624,只有这一次是这样的，月经推迟四天才来，来的前两天量特别的少，根本不像月经，第三天量才多一点的，和平时月经的味道不对，以前月经味道比较大，这次就是血腥味，不仔细闻都闻不出来。肚子疼轻微疼。量也不是太多。,,,,,,,,,,,,,,,,
2018/7/2 20:43,1,12,12,0,94,女,\,https://sns.guahao.com/question/uAyTQ8889718773153793,性别女  年龄21   月经期间卫生间巾上量很少，可是一用纸去擦就有血块和连稠的东西。这是为什么,,,,,,,,,,,,,,,,
2018/7/2 20:36,1,30,30,0,163,\,\,https://sns.guahao.com/question/xvvPh8888754259427330,不是可以在线咨询24小时吗？我刚才的问题还有疑问哦,,,,,,,,,,,,,,,,
2018/7/2 20:29,1,12,12,0,110,\,\,https://sns.guahao.com/question/hBoxN8887992934531074,刚刚洗完澡好像好点了，请问那个红点会不是是蚊子咬的？谢谢！,,,,,,,,,,,,,,,,
2018/7/2 20:14,20,6,6,0,567,\,\,https://sns.guahao.com/question/AuJLi8886003242663937,最近老是秒射怎么办，没感觉就射了，该如何调整尼，什么体验都没有,,,,,,,,,,,,,,,,
2018/7/2 19:57,6,6,6,0,156,\,\,https://sns.guahao.com/question/OvWoQ8883909098012674,哺乳期乳房总有消不掉的块和疙瘩，彩超照不出,,,,,,,,,,,,,,,,
2018/7/2 19:48,14,6,0,0,343,\,\,https://sns.guahao.com/question/HTrGm8882817916239873,早上开盖后的百岁山矿泉水早上只喝了一口太 放到了晚上晚上11点 还可以喝吗？没冷藏 矿泉水开盖后没冷藏 能放多久？二 夏天从不吃瓜类水果西瓜 只吃香蕉苹果 有没有啥不好,,,,,,,,,,,,,,,,
2018/7/2 19:34,14,6,6,0,329,\,\,https://sns.guahao.com/question/mHNew8880979166953473,耳朵后面长了两个硬包，不痛不痒，只是用手按的时候感觉可以轻微的活动，怎么回事，谢谢,,,,,,,,,,,,,,,,
2018/7/2 19:33,1,30,30,0,99,\,\,https://sns.guahao.com/question/UBDyP8880924114583553,医生，你好，你可能理解错了，我说的是感统失调症里的前庭觉平衡失调,,,,,,,,,,,,,,,,
2018/7/2 19:25,13,6,6,0,230,\,\,https://sns.guahao.com/question/nRngA8879885986594818,年龄62，去年不知道什么时候开始感觉左眼有东西朦住了，现在越来越严重，,,,,,,,,,,,,,,,,
2018/7/2 19:21,6,6,6,0,211,\,\,https://sns.guahao.com/question/diFBs8879316832157698,请问有谁知道有治疗“前庭平衡失调”的方法吗？,,,,,,,,,,,,,,,,
2018/7/2 19:08,17,6,6,0,421,\,\,https://sns.guahao.com/question/rZXNa8877731609608194,傍晚在小区里玩了会，回来眼睛下方红肿，不疼不痒。没有撞击，这是蚊子咬的还是过敏啊？谢谢各位！,,,,,,,,,,,,,,,,
2018/7/2 18:41,1,12,12,0,60,男,\,https://sns.guahao.com/question/zDkLP8874286781595649,我自己应该知道是什么原因引起的 但是我想办法克制自己的这一系列想法 都适得其反 而且砖牛角尖 而且老是觉得我男朋友有问题 我其实不知道为什么会这样 疑神疑鬼 然后会自卑一系列问题 我就拼命想 严重的时候有一次都自己去撞墙 但是就是克制不住怎么办,,,,,,,,,,,,,,,,
2018/7/2 18:39,1,68,68,0,68,\,\,https://sns.guahao.com/question/CIGFe8874125739229184,检查血常规都正常,,,,,,,,,,,,,,,,
2018/7/2 18:30,22,12,12,0,972,\,\,https://sns.guahao.com/question/ckcGY8872974203551747,请问这个情况是否有什么不好的影响,,,,,,,,,,,,,,,,
2018/7/2 18:23,21,6,6,0,555,\,\,https://sns.guahao.com/question/GKfXr8872118968188929,请问消毒柜消过毒的碗筷 拿出来后又用自来水冲洗一下再用是不是反而多此一举？因为总是习惯吃饭前把碗筷再冲一下 这样会不会反而有细菌 消毒柜消过毒的碗筷再拿出来 用水龙头的水冲洗 再使用 有没有什么坏处？ ,,,,,,,,,,,,,,,,
2018/7/2 18:18,4,6,6,0,122,男,\,https://sns.guahao.com/question/TzYaX8871398588055554,男 黄阿发  四川省金阳县，我的这个儿子的耳朵，几个月可以做手术，先在有四个月零五天，还有耳洞很小，这种那里可以做手术，做手术后，他长大了会不会影响听力，手术费要多少的样子。,,,,,,,,,,,,,,,,
2018/7/2 17:53,1,12,12,0,72,\,\,https://sns.guahao.com/question/fiaoc8868345166200834,吴修禄年龄54，吃东西张不开嘴，左侧牙关节长骨膜怎么办,,,,,,,,,,,,,,,,
2018/7/2 17:49,56,30,30,0,1400,\,\,https://sns.guahao.com/question/ZnIGE8867772501098496,晚上出门跑步走路，迎面有只家养狗跑过，当时感觉没碰到，之后发现腿上有小红点，像是被狗蹭到的吗？,,,,,,,,,,,,,,,,
2018/7/2 17:32,2,6,6,0,141,\,\,https://sns.guahao.com/question/vQzBs8865639900971009,孩子腿上起了三十多个大大小小的红疙瘩，请问这是什么？,,,,,,,,,,,,,,,,
2018/7/2 17:22,13,12,12,0,524,女,\,https://sns.guahao.com/question/lACzg8864377467863042,女 50岁 像这情况如何处理？有必要切肾吗,,,,,,,,,,,,,,,,
2018/7/2 17:07,12,6,6,0,414,\,\,https://sns.guahao.com/question/PMcwA8862534035636224,卵巢癌中晚期术后两年多了，CA125是7和11之间，两月查一次，这次是31.4参考值是30.4，请问是复发了吗？,,,,,,,,,,,,,,,,
2018/7/2 17:00,1,12,12,0,437,\,\,https://sns.guahao.com/question/AAZnj8861581016334338,缩阴术有没有风险，如何能使阴道变紧致，婚龄3年，未育，但是感觉爱爱时越来越没有感觉,,,,,,,,,,,,,,,,
2018/7/2 16:45,11,6,6,0,446,\,\,https://sns.guahao.com/question/CFrvW8859747109339138,孩子入睡困难，每次睡觉都要在床上要翻两个小时左右了，每天被他折磨的不行，大人要累死了。平时比较好动，在学校也好动，想问下挂什么科，上海和杭州哪个医院这方面比较权威，想去看下，咨询下放心些,,,,,,,,,,,,,,,,
2018/7/2 16:44,1,6,6,0,64,\,\,https://sns.guahao.com/question/vBFxi8859619644473344,你好，我复查的结果，你帮我看下，谢谢医生,,,,,,,,,,,,,,,,
2018/7/2 16:40,23,6,6,0,801,\,\,https://sns.guahao.com/question/xVslz8859155441975297,13冰棍吃多了和怎么样,,,,,,,,,,,,,,,,
2018/7/2 16:37,12,12,12,0,623,\,\,https://sns.guahao.com/question/CqJia8858727035764737,你好，我老公查了精子质量，报告都上传了，麻烦医生看下。如果现在要孩子需要注意什么？要补充叶酸吗？什么牌子叶酸好？,,,,,,,,,,,,,,,,
2018/7/2 16:22,15,12,12,0,322,\,\,https://sns.guahao.com/question/JjswF8856892921151489,医生您好，我想咨询下一般医院做个染色体，免疫力跟激素六项大慨多少钱，我在这个医院问了下，光染色体一个人就是三千多，夫妻一起就是六千多,,,,,,,,,,,,,,,,
2018/7/2 16:18,8,6,6,0,240,\,\,https://sns.guahao.com/question/LxWUG8856330697768962,2017年3月 lct 检查报告是好的 . 2018检查结果hpv 58 53 ，阴道镜检查结果图四 . 检查医生说leep刀 . 我的问题是 我还没怀过小孩. 可以有中间折腾的时间吗？ 不行我再做leep刀 . ,,,,,,,,,,,,,,,,
2018/7/2 16:16,12,6,6,0,393,\,\,https://sns.guahao.com/question/UCjTm8856083334496259,下午一点的时候喷了杀虫剂，成分是拟除虫菊酯，喷了蛮多的每个房间都喷了，喷完没有离开房间，也没有开窗通风，半小时感觉舌头发麻，然后漱了两次口，喝了两瓶570ml的水，现在还是发麻，应该怎么办比较好？,,,,,,,,,,,,,,,,
2018/7/2 16:09,1,12,12,0,226,女,\,https://sns.guahao.com/question/gVArp8855254047195138,女，已婚，感觉阴部松弛，性爱的满足感下降，我和老公性爱都比较强烈，一周两至3次，有啥办法能让阴道更紧致,,,,,,,,,,,,,,,,
2018/7/2 16:04,8,6,6,0,267,\,\,https://sns.guahao.com/question/iFQbb8854553139118081,我这是什么情况 两个脚多像刮痧了一样 一条条那么有规律 是不是身体出来了什么症状 今天才发现的！,,,,,,,,,,,,,,,,
2018/7/2 15:28,10,6,6,0,233,\,\,https://sns.guahao.com/question/QwHvq8850025218080768,本人打球戳伤小指头，造成小指伸直肌健断裂，上周做了修复手术，说的是用铆钉固定，有个疑问，铆钉既然固定了（就像我们用钉子把肌健订在骨头上了），为啥还要用石膏板把手指和手腕一块固定，不让动啊，一个月才能去石膏板，我的是手指肌健断了，为啥不让手腕动啊。,,,,,,,,,,,,,,,,
2018/7/2 15:26,12,6,6,0,1250,男,\,https://sns.guahao.com/question/UflUk8849799279312899,本人男，24岁，后背起了疙瘩，不知什么原因？,,,,,,,,,,,,,,,,
2018/7/2 15:25,6,6,6,0,185,男,\,https://sns.guahao.com/question/apcLs8849736905818113,本人男，24岁，后背起了疙瘩，不知什么原因？,,,,,,,,,,,,,,,,
2018/7/2 15:18,11,6,6,0,433,\,\,https://sns.guahao.com/question/URzSO8848834690056194,肩上和胳膊窝前边有这种裂纹或青纹怎么回事,,,,,,,,,,,,,,,,
2018/7/2 15:03,1,30,30,0,190,女,\,https://sns.guahao.com/question/rCmXw8846960110895106,于爱娜，女，44岁，子宫上环14年，目前环已嵌钝需要做腹腔镜取环，请问是否需要住院治疗？,,,,,,,,,,,,,,,,
2018/7/2 15:00,4,12,12,0,185,\,\,https://sns.guahao.com/question/qKjfy8846576948641794,您好，我想请问下，25号末次月经，月经第二天医生开了来曲唑，一天2粒，昨天b超检查，内膜4.5，右边有一个卵13*11，想请问大概什么时候能排啊，因为是要做人工授精，想先知道下时间，好安排请假？,,,,,,,,,,,,,,,,
2018/7/2 14:54,1,30,30,0,422,女,\,https://sns.guahao.com/question/hWzYr8845828965826562,24岁  女,,,,,,,,,,,,,,,,
2018/7/2 14:40,10,12,12,0,326,女,\,https://sns.guahao.com/question/EqQWe8843968586563586,有没有那个朋友能帮我一个忙，我女朋友是太原的，前几天她让车给碰拉，直到今天我才知道。我不知道在那家医院治疗，也不知道她现在怎么样了，我想去照顾她。她叫：王倩  女  24岁  如果能查到病房最好 查不到能查哪家医院也可以。,,,,,,,,,,,,,,,,
2018/7/2 14:36,20,6,6,0,454,男,\,https://sns.guahao.com/question/PKvfU8843564639354881,请问 男生短发 理发店剪头发后 剪之前洗了一次 剪完后又洗了一次 晚上回家洗澡还需要再洗一次吗？二 喝了一瓶酸奶 嘴角嘴唇还有酸奶残留 直接用电动剃须刀刮胡子 刮完胡子后 剃须刀也不洗  下次接着刮 会不会有细菌？,,,,,,,,,,,,,,,,
2018/7/2 14:04,34,6,6,0,760,\,\,https://sns.guahao.com/question/VjHMS8839540705886211,今天下午被野猫抓的，这样要打狂犬疫苗吗？,,,,,,,,,,,,,,,,
2018/7/2 13:59,6,6,6,0,172,\,\,https://sns.guahao.com/question/tPzSs8838801961058306,月经是6月12号来的 ，做了三次监测排卵 ，今天也做了，之间隔了一个星期，排卵好像也没太长，想问是什么原因，需要吃药治疗么。激素是来月经的第二天检查的。,,,,,,,,,,,,,,,,
2018/7/2 13:55,1,6,6,0,59,\,\,https://sns.guahao.com/question/FTasb8838408325627906,月经是6月12号来的 做了三次监测排卵 ，今天也做了，之间隔了一个星期，排卵好像也没太长，想问是什么原因，需要吃药治疗么,,,,,,,,,,,,,,,,
2018/7/2 13:53,7,12,12,0,312,\,\,https://sns.guahao.com/question/matBQ8838131658817536,医生，您好，小朋友下眼睑发紫，请问是什么原因,,,,,,,,,,,,,,,,
2018/7/2 13:50,8,6,6,0,290,\,\,https://sns.guahao.com/question/KcIxC8837751195631617,来月经时有肉一样的东西一起来，这是种病吗？,,,,,,,,,,,,,,,,
2018/7/2 13:49,12,12,12,0,274,\,\,https://sns.guahao.com/question/HcHrX8837649768972290,孕25周四维彩超检查显示胎儿三尖瓣轻度返流，这种情况严重吗？医生建议做胎儿心脏彩超作详细检查，胎儿心超检查对宝宝有不良影响吗？,,,,,,,,,,,,,,,,
2018/7/2 13:49,1,6,6,0,453,\,\,https://sns.guahao.com/question/HvMcS8837566413438978,月经是6月12号来的 今天做第三次监测排卵 ，之间隔了一个星期，排卵好像也没太长，想问是什么原因，需要吃药治疗么.,,,,,,,,,,,,,,,,
2018/7/2 13:35,4,6,6,0,148,\,\,https://sns.guahao.com/question/jhuRm8835856561405955,羊水指数一直忽高忽低是什么原因？6.8号羊水指数是11.2；6.17号羊水指数是8.6；住院补了三天后是8.2；6.27号羊水指数是7.7；今天羊水指数是13.8，会不会是机器不准啊？,,,,,,,,,,,,,,,,
2018/7/2 13:34,22,12,12,0,1616,\,\,https://sns.guahao.com/question/BvdhZ8835705262374914,请问这个严重吗？,,,,,,,,,,,,,,,,
2018/7/2 12:59,7,6,6,0,275,\,\,https://sns.guahao.com/question/wdzTv8831266671624194,医生说子宫小，？,,,,,,,,,,,,,,,,
2018/7/2 12:58,8,6,6,0,286,\,\,https://sns.guahao.com/question/Zbpdo8831221320679426,末次月经到现在52天了，彩超只看到孕囊，没看到胎芽胎心，孕囊是1.4cm&times;1.2cm&times;0.7cm,月经会推迟两三天，医生让过七到十天再去检查，想问问有危险吗？有没有希望了？,,,,,,,,,,,,,,,
2018/7/2 12:51,1,6,6,0,82,\,\,https://sns.guahao.com/question/CzcBv8830301922951168,有医生建议我做插管造影，请问对于我这种情况会有效果吗,,,,,,,,,,,,,,,,
2018/7/2 11:06,1,0,0,0,55,\,\,https://sns.guahao.com/question/XjxpW8817032738930689,就是一到夏天这个季节，手上就起包是怎么回事,,,,,,,,,,,,,,,,
2018/7/2 11:05,5,0,0,0,360,\,\,https://sns.guahao.com/question/itsuf8816985414631425,吐口水,,,,,,,,,,,,,,,,
2018/7/2 10:48,5,0,0,0,193,\,\,https://sns.guahao.com/question/LgdxK8814856889204738,请问怎样取消预约？地址搞错了,,,,,,,,,,,,,,,,
2018/7/2 10:45,7,0,0,0,248,\,\,https://sns.guahao.com/question/mpaAs8814510490025986,让孩子有一个健康的家庭,,,,,,,,,,,,,,,,
2018/7/2 10:36,3,0,0,0,83,\,\,https://sns.guahao.com/question/OmMNL8813264991485953,宝宝8个多月，身上长了一块一块红包  很大  不知道是什么,,,,,,,,,,,,,,,,
2018/7/2 10:04,2,0,0,0,84,\,\,https://sns.guahao.com/question/RBhsS8809263017263107,肾不好怎么治,,,,,,,,,,,,,,,,
2018/7/2 9:59,3,0,0,0,92,\,\,https://sns.guahao.com/question/mNIjW8808630962946049,为什么吃多了上火,,,,,,,,,,,,,,,,
2018/7/2 9:39,3,0,0,0,121,女,\,https://sns.guahao.com/question/FTGTF8806135511416832,女生来大姨妈的时候怎么办？,,,,,,,,,,,,,,,,
2018/7/1 23:17,1,30,30,0,573,\,\,https://sns.guahao.com/question/SKREU8727876958486531,您好弓医生：  ,,,,,,,,,,,,,,,,
2018/7/1 22:06,1,1,1,0,74,\,\,https://sns.guahao.com/question/GydKM8719001580535809,因为是外地病人，有可以推荐的医院康复科吗？我想电话问问,,,,,,,,,,,,,,,,
2018/7/1 21:39,4,6,6,0,117,\,\,https://sns.guahao.com/question/sGPHA8715573588459522,您好，医生，我由于摔跤时脸部着地，现在是左眼睛一动，左边脸上面肌跟着跳动，已经有十年多了您好，医生，我由于摔跤时脸部着地，现在是左眼睛一动，左边脸上面肌跟着跳动，别人以为是抽搐,,,,,,,,,,,,,,,,
2018/7/1 19:00,27,6,0,0,609,\,\,https://sns.guahao.com/question/cgRHy8695602653200385,家里一个没用的电热毯 因为没用 就把电热毯的的电源线用剪刀剪掉了 插座开关剪掉了 然后把电热毯放在洗衣机上面 用来遮阳用 怕把洗衣机晒坏了 因为洗衣机放在阳台 把电源线剪掉了 会不会有触电的风险 或者剪掉电线会有毒？,,,,,,,,,,,,,,,,
2018/7/1 17:44,1,30,30,0,1209,\,\,https://sns.guahao.com/question/ulYVa8685986332573697,你好，方医生。我是前天去红房子面诊的患者。我在当地做了活检。当天面诊你让我取的细胞刮片重新带到红房子做检测。请问可以重新取组织来检测嘛？如果借出之前的刮片可以自己保存多久？ ,,,,,,,,,,,,,,,,
2018/7/1 14:44,18,12,12,0,522,\,\,https://sns.guahao.com/question/FzhvZ8663386176946178,请问原来的卢湾区中心医院现在是否还在,,,,,,,,,,,,,,,,
2018/7/1 14:35,12,6,6,0,437,\,\,https://sns.guahao.com/question/itIwp8662221731168258,上海第九人民医院看口外关节当天可以拍片吗,,,,,,,,,,,,,,,,
2018/7/1 13:51,1,12,12,0,124,\,\,https://sns.guahao.com/question/ssbhF8656708821876736,是6月6号和6月9号同房带避孕套的,,,,,,,,,,,,,,,,
2018/7/1 13:25,1,12,12,0,62,\,\,https://sns.guahao.com/question/otWtT8653444323770369,谢谢，主任，就是吃药还有可能 吗 谢谢,,,,,,,,,,,,,,,,
2018/7/1 12:55,1,6,6,0,47,\,\,https://sns.guahao.com/question/UGNLV8649668112220163,好的谢谢，我先吃药，,,,,,,,,,,,,,,,,
2018/7/1 12:54,1,12,12,0,65,\,\,https://sns.guahao.com/question/TqvQm8649506576957441,后来做了颅内引流手术，已经排除血管畸形、溶血、基因病变的可能性！是不是产伤导致呢？,,,,,,,,,,,,,,,,
2018/7/1 12:41,1,12,12,0,84,\,\,https://sns.guahao.com/question/cyYzi8647859769507842,足月儿，顺产评分10+，维生素k1正常，,,,,,,,,,,,,,,,,
2018/7/1 11:21,10,6,6,0,272,\,\,https://sns.guahao.com/question/yiqln8637762666299393,请问有谁知道“平衡感发育不良”有什么办法可以治疗吗？,,,,,,,,,,,,,,,,
2018/7/1 11:05,11,0,0,0,265,\,\,https://sns.guahao.com/question/uyhJs8635797284618241,现在烧烤那么多人的健康怎么办？,,,,,,,,,,,,,,,,
